CompanyCode,Term,Miles,FromMiles,ToMiles,Coverage,State,Class,PlanDeduct,Deduct0,Deduct50,Deduct100,Deduct200,Deduct250,Deduct500,Markup,New/Used,MaxYears,SurchargeCode,PlanCode,RateCardCode,ClassListCode,MinYear,IncScCode,IncScAmt
,12,10000,120001,130000,Standard Used,,E,100,6229.83,4869.58,4032.88,2636.7,,,,,15,,,,,0,,
,12,10000,120001,130000,Standard Used,,F,100,7980.24,6245.25,5177.59,3401.54,,,,,15,,,,,0,,
,12,10000,120001,130000,Standard Used,,G,100,12515.31,9815.29,8154.77,5388.01,,,,,15,,,,,0,,
,12,10000,120001,130000,Standard Used,,H,100,18669.85,14658.36,12189.37,8077.74,,,,,15,,,,,0,,
,12,10000,130001,140000,Standard Used,,B,0,2926.08,,,,,,,,15,,,,,0,,
,12,10000,130001,140000,Standard Used,,C,100,3769.63,2934.51,2419.95,,,,,,15,,,,,0,,
,12,10000,130001,140000,Standard Used,,D,100,4627.25,3606.53,2979.51,,,,,,15,,,,,0,,
,12,10000,130001,140000,Standard Used,,E,100,6840.14,5349.88,4433.22,2903.57,,,,,15,,,,,0,,
,12,10000,130001,140000,Standard Used,,F,100,8757.83,6857.03,5687.29,3741.51,,,,,15,,,,,0,,
,12,10000,130001,140000,Standard Used,,G,100,13726.35,10768.31,8949.03,5917.88,,,,,15,,,,,0,,
,12,10000,130001,140000,Standard Used,,H,100,20469.13,16074.25,13369.24,8864.69,,,,,15,,,,,0,,
,12,10000,140001,150000,Standard Used,,B,0,3194.91,,,,,,,,15,,,,,0,,
,12,10000,140001,150000,Standard Used,,C,100,4112.08,3204.11,2644.64,,,,,,15,,,,,0,,
,12,10000,140001,150000,Standard Used,,D,100,5044.54,3934.75,3253.0,,,,,,15,,,,,0,,
,12,10000,140001,150000,Standard Used,,E,100,7450.47,5830.22,4833.57,3170.49,,,,,15,,,,,0,,
,12,10000,140001,150000,Standard Used,,F,100,9535.45,7468.81,6197.05,4081.52,,,,,15,,,,,0,,
,12,10000,140001,150000,Standard Used,,G,100,14937.41,11721.31,9743.37,6447.74,,,,,15,,,,,0,,
,12,10000,140001,150000,Standard Used,,H,100,22268.44,17490.14,14549.17,9651.62,,,,,15,,,,,0,,
,12,15000,60001,70000,Standard Used,,B,0,1504.69,,,,,,,,9,,,,,0,,
,12,15000,60001,70000,Standard Used,,C,0,1960.49,1508.34,,,,,,,9,,,,,0,,
,12,15000,60001,70000,Standard Used,,D,100,2420.0,1870.8,1533.98,,,,,,9,,,,,0,,
,12,15000,60001,70000,Standard Used,,E,100,3613.57,2809.91,2315.63,1493.68,,,,,9,,,,,0,,
,12,15000,60001,70000,Standard Used,,F,100,4646.03,3622.71,2992.96,1944.03,,,,,9,,,,,0,,
,12,15000,60001,70000,Standard Used,,G,100,7324.21,5729.77,4748.54,3115.64,,,,,9,,,,,0,,
,12,15000,60001,70000,Standard Used,,H,100,10956.17,8587.36,7130.2,4704.61,,,,,9,,,,,0,,
,12,15000,60001,70000,Standard Used,,B,0,1701.77,,,,,,,,15,,,,,10,,
,12,15000,60001,70000,Standard Used,,C,0,2211.7,1705.86,,,,,,,15,,,,,10,,
,12,15000,60001,70000,Standard Used,,D,100,2725.71,2111.35,1734.53,,,,,,15,,,,,10,,
,12,15000,60001,70000,Standard Used,,E,100,4060.96,3161.94,2609.02,1689.48,,,,,15,,,,,10,,
,12,15000,60001,70000,Standard Used,,F,100,5216.0,4071.2,3366.75,2193.28,,,,,15,,,,,10,,
,12,15000,60001,70000,Standard Used,,G,100,8212.1,6428.38,5330.68,3503.96,,,,,15,,,,,10,,
,12,15000,60001,70000,Standard Used,,H,100,12275.18,9625.17,7995.0,5281.54,,,,,15,,,,,10,,
,12,15000,70001,80000,Standard Used,,B,0,1781.09,,,,,,,,9,,,,,0,,
,12,15000,70001,80000,Standard Used,,C,0,2310.15,1784.76,,,,,,,9,,,,,0,,
,12,15000,70001,80000,Standard Used,,D,100,2848.37,2207.65,1814.05,,,,,,9,,,,,0,,
,12,15000,70001,80000,Standard Used,,E,100,4239.63,3302.35,2725.68,1766.45,,,,,9,,,,,0,,
,12,15000,70001,80000,Standard Used,,F,100,5442.33,4250.61,3516.52,2293.68,,,,,9,,,,,0,,
,12,15000,70001,80000,Standard Used,,G,100,8565.41,6707.29,5563.16,3659.31,,,,,9,,,,,0,,
,12,15000,70001,80000,Standard Used,,H,100,12801.45,10039.04,8340.23,5511.91,,,,,9,,,,,0,,
,12,15000,70001,80000,Standard Used,,B,0,2011.0,,,,,,,,15,,,,,10,,
,12,15000,70001,80000,Standard Used,,C,0,2602.87,2015.1,,,,,,,15,,,,,10,,
,12,15000,70001,80000,Standard Used,,D,100,3204.92,2488.16,2047.85,,,,,,15,,,,,10,,
,12,15000,70001,80000,Standard Used,,E,100,4761.37,3712.8,3067.74,1994.62,,,,,15,,,,,10,,
,12,15000,70001,80000,Standard Used,,F,100,6106.85,4773.65,3952.43,2584.42,,,,,15,,,,,10,,
,12,15000,70001,80000,Standard Used,,G,100,9600.6,7521.95,6242.01,4112.18,,,,,15,,,,,10,,
,12,15000,70001,80000,Standard Used,,H,100,14339.49,11249.17,9348.71,6184.66,,,,,15,,,,,10,,
,12,15000,80001,90000,Standard Used,,B,0,2042.87,1574.23,,,,,,,9,,,,,0,,
,12,15000,80001,90000,Standard Used,,C,100,2645.16,2048.37,1680.43,,,,,,9,,,,,0,,
,12,15000,80001,90000,Standard Used,,D,100,3256.57,2528.0,2081.31,,,,,,9,,,,,0,,
,12,15000,80001,90000,Standard Used,,E,100,4836.41,3770.98,3117.46,2028.23,,,,,9,,,,,0,,
,12,15000,80001,90000,Standard Used,,F,100,6202.06,4847.4,4014.45,2625.03,,,,,9,,,,,0,,
,12,15000,80001,90000,Standard Used,,G,100,9747.97,7637.27,6339.36,4175.55,,,,,9,,,,,0,,
,12,15000,80001,90000,Standard Used,,H,100,14557.02,11421.17,9491.66,6278.97,,,,,9,,,,,0,,
,12,15000,80001,90000,Standard Used,,B,0,2303.85,1779.58,,,,,,,15,,,,,10,,
,12,15000,80001,90000,Standard Used,,C,100,2977.6,2309.96,1898.37,,,,,,15,,,,,10,,
,12,15000,80001,90000,Standard Used,,D,100,3661.63,2846.54,2346.85,,,,,,15,,,,,10,,
,12,15000,80001,90000,Standard Used,,E,100,5428.99,4237.08,3505.97,2287.49,,,,,15,,,,,10,,
,12,15000,80001,90000,Standard Used,,F,100,6956.74,5441.26,4509.48,2955.06,,,,,15,,,,,10,,
,12,15000,80001,90000,Standard Used,,G,100,10923.56,8562.3,7110.33,4689.71,,,,,15,,,,,10,,
,12,15000,80001,90000,Standard Used,,H,100,16303.43,12795.34,10636.86,7042.74,,,,,15,,,,,10,,
,12,15000,90001,100000,Standard Used,,A,0,1508.34,,,,,,,,9,,,,,0,,
,12,15000,90001,100000,Standard Used,,B,0,2158.21,1665.78,,,,,,,9,,,,,0,,
,12,15000,90001,100000,Standard Used,,C,100,2791.6,2163.71,1777.45,,,,,,9,,,,,0,,
,12,15000,90001,100000,Standard Used,,D,100,3435.98,2668.95,2198.46,,,,,,9,,,,,0,,
,12,15000,90001,100000,Standard Used,,E,100,5096.34,3977.85,3289.53,2141.72,,,,,9,,,,,0,,
,12,15000,90001,100000,Standard Used,,F,100,6537.05,5109.18,4232.31,2769.63,,,,,9,,,,,0,,
,12,15000,90001,100000,Standard Used,,G,100,10267.86,8047.33,6679.84,4404.4,,,,,9,,,,,0,,
,12,15000,90001,100000,Standard Used,,H,100,15329.58,12030.76,9998.79,6617.6,,,,,9,,,,,0,,
,12,15000,90001,100000,Standard Used,,A,0,1705.86,,,,,,,,15,,,,,10,,
,12,15000,90001,100000,Standard Used,,B,0,2432.88,1881.98,,,,,,,15,,,,,10,,
,12,15000,90001,100000,Standard Used,,C,100,3141.45,2439.01,2006.9,,,,,,15,,,,,10,,
,12,15000,90001,100000,Standard Used,,D,100,3862.33,3004.23,2477.92,,,,,,15,,,,,10,,
,12,15000,90001,100000,Standard Used,,E,100,5719.8,4468.49,3698.46,2414.43,,,,,15,,,,,10,,
,12,15000,90001,100000,Standard Used,,F,100,7331.51,5734.14,4753.15,3116.89,,,,,15,,,,,10,,
,12,15000,90001,100000,Standard Used,,G,100,11505.16,9021.05,7491.2,4945.66,,,,,15,,,,,10,,
,12,15000,90001,100000,Standard Used,,H,100,17167.65,13477.32,11204.12,7421.6,,,,,15,,,,,10,,
,12,15000,100001,110000,Standard Used,,A,0,1731.32,,,,,,,,15,,,,,0,,
,12,15000,100001,110000,Standard Used,,B,0,2468.26,1909.86,,,,,,,15,,,,,0,,
,12,15000,100001,110000,Standard Used,,C,100,3186.56,2474.49,2036.47,,,,,,15,,,,,0,,
,12,15000,100001,110000,Standard Used,,D,100,3917.27,3047.46,2513.95,,,,,,15,,,,,0,,
,12,15000,100001,110000,Standard Used,,E,100,5800.16,4531.75,3751.2,2449.56,,,,,15,,,,,0,,
,12,15000,100001,110000,Standard Used,,F,100,7433.91,5814.66,4820.31,3161.64,,,,,15,,,,,0,,
,12,15000,100001,110000,Standard Used,,G,100,11664.64,9146.53,7595.85,5015.42,,,,,15,,,,,0,,
,12,15000,100001,110000,Standard Used,,H,100,17404.58,13663.78,11359.46,7525.25,,,,,15,,,,,0,,
,12,15000,110001,120000,Standard Used,,A,0,1954.31,,,,,,,,15,,,,,0,,
,12,15000,110001,120000,Standard Used,,B,0,2778.36,2153.94,,,,,,,15,,,,,0,,
,12,15000,110001,120000,Standard Used,,C,100,3581.48,2785.32,2295.51,,,,,,15,,,,,0,,
,12,15000,110001,120000,Standard Used,,D,100,4398.57,3425.99,2829.4,,,,,,15,,,,,0,,
,12,15000,110001,120000,Standard Used,,E,100,6503.93,5085.65,4212.86,2757.45,,,,,15,,,,,0,,
,12,15000,110001,120000,Standard Used,,F,100,8330.71,6520.17,5408.31,3553.63,,,,,15,,,,,0,,
,12,15000,110001,120000,Standard Used,,G,100,13061.39,10245.77,8511.78,5626.51,,,,,15,,,,,0,,
,12,15000,110001,120000,Standard Used,,H,100,19479.62,15296.76,12720.19,8432.83,,,,,15,,,,,0,,
,12,15000,120001,130000,Standard Used,,A,0,2177.27,,,,,,,,15,,,,,0,,
,12,15000,120001,130000,Standard Used,,B,0,3088.38,2398.0,,,,,,,15,,,,,0,,
,12,15000,120001,130000,Standard Used,,C,100,3976.44,3096.11,2554.57,,,,,,15,,,,,0,,
,12,15000,120001,130000,Standard Used,,D,100,4879.87,3804.45,3144.88,,,,,,15,,,,,0,,
,12,15000,120001,130000,Standard Used,,E,100,7207.69,5639.55,4674.54,3065.28,,,,,15,,,,,0,,
,12,15000,120001,130000,Standard Used,,F,100,9227.55,7225.66,5996.28,3945.65,,,,,15,,,,,0,,
,12,15000,120001,130000,Standard Used,,G,100,14458.17,11344.97,9427.76,6237.54,,,,,15,,,,,0,,
,12,15000,120001,130000,Standard Used,,H,100,21554.63,16929.72,14080.88,9340.48,,,,,15,,,,,0,,
,12,15000,130001,140000,Standard Used,,A,0,2400.27,,,,,,,,15,,,,,0,,
,12,15000,130001,140000,Standard Used,,B,0,3398.46,2642.09,,,,,,,15,,,,,0,,
,12,15000,130001,140000,Standard Used,,C,100,4371.37,3406.91,2813.6,,,,,,15,,,,,0,,
,12,15000,130001,140000,Standard Used,,D,100,5361.14,4182.97,3460.34,,,,,,15,,,,,0,,
,12,15000,130001,140000,Standard Used,,E,100,7911.46,6193.43,5136.19,3373.15,,,,,15,,,,,0,,
,12,15000,130001,140000,Standard Used,,F,100,10124.39,7931.14,6584.29,4337.62,,,,,15,,,,,0,,
,12,15000,130001,140000,Standard Used,,G,100,15854.92,12444.17,10343.71,6848.6,,,,,15,,,,,0,,
,12,15000,130001,140000,Standard Used,,H,100,23629.66,18562.74,15441.6,10248.12,,,,,15,,,,,0,,
,12,15000,140001,150000,Standard Used,,A,0,2623.26,,,,,,,,15,,,,,0,,
,12,15000,140001,150000,Standard Used,,B,0,3708.52,2886.16,,,,,,,15,,,,,0,,
,12,15000,140001,150000,Standard Used,,C,100,4766.31,3717.72,3072.66,,,,,,15,,,,,0,,
,12,15000,140001,150000,Standard Used,,D,100,5842.41,4561.48,3775.8,,,,,,15,,,,,0,,
,12,15000,140001,150000,Standard Used,,E,100,8615.26,6747.34,5597.86,3681.0,,,,,15,,,,,0,,
,12,15000,140001,150000,Standard Used,,F,100,11021.21,8636.63,7172.27,4729.63,,,,,15,,,,,0,,
,12,15000,140001,150000,Standard Used,,G,100,17251.68,13543.37,11259.68,7459.63,,,,,15,,,,,0,,
,12,15000,140001,150000,Standard Used,,H,100,25704.66,20195.71,16802.25,11155.74,,,,,15,,,,,0,,
,12,20000,10000,60000,Standard Used,,C,0,1684.09,,,,,,,,9,,,,,0,,
,12,20000,10000,60000,Standard Used,,D,0,2086.82,1609.02,,,,,,,9,,,,,0,,
,12,20000,10000,60000,Standard Used,,E,100,3124.79,2425.47,1995.28,,,,,,9,,,,,0,,
,12,20000,10000,60000,Standard Used,,F,100,4021.79,3132.1,2584.76,1671.23,,,,,9,,,,,0,,
,12,20000,10000,60000,Standard Used,,G,100,6352.18,4966.38,4111.51,2690.92,,,,,9,,,,,0,,
,12,20000,10000,60000,Standard Used,,H,100,9513.65,7452.39,6183.75,4073.03,,,,,9,,,,,0,,
,12,20000,10000,60000,Standard Used,,C,0,1902.46,,,,,,,,15,,,,,10,,
,12,20000,10000,60000,Standard Used,,D,0,2353.01,1818.48,,,,,,,15,,,,,10,,
,12,20000,10000,60000,Standard Used,,E,100,3514.17,2731.86,2250.61,,,,,,15,,,,,10,,
,12,20000,10000,60000,Standard Used,,F,100,4517.65,3522.37,2910.06,1888.12,,,,,15,,,,,10,,
,12,20000,10000,60000,Standard Used,,G,100,7124.66,5574.37,4618.0,3028.8,,,,,15,,,,,10,,
,12,20000,10000,60000,Standard Used,,H,100,10661.4,8355.46,6936.25,4575.0,,,,,15,,,,,10,,
,12,20000,60001,70000,Standard Used,,B,0,1685.91,,,,,,,,9,,,,,0,,
,12,20000,60001,70000,Standard Used,,C,0,2189.32,1689.58,,,,,,,9,,,,,0,,
,12,20000,60001,70000,Standard Used,,D,100,2701.92,2092.32,1718.86,,,,,,9,,,,,0,,
,12,20000,60001,70000,Standard Used,,E,100,4025.46,3133.92,2584.76,1673.09,,,,,9,,,,,0,,
,12,20000,60001,70000,Standard Used,,F,100,5169.6,4034.59,3337.13,2172.85,,,,,9,,,,,0,,
,12,20000,60001,70000,Standard Used,,G,100,8138.86,6372.31,5283.1,3472.6,,,,,9,,,,,0,,
,12,20000,60001,70000,Standard Used,,H,100,12168.08,9541.12,7924.68,5233.66,,,,,9,,,,,0,,
,12,20000,60001,70000,Standard Used,,B,0,1904.52,,,,,,,,15,,,,,10,,
,12,20000,60001,70000,Standard Used,,C,0,2467.68,1908.6,,,,,,,15,,,,,10,,
,12,20000,60001,70000,Standard Used,,D,100,3041.11,2359.15,1941.37,,,,,,15,,,,,10,,
,12,20000,60001,70000,Standard Used,,E,100,4521.76,3524.42,2910.06,1890.18,,,,,15,,,,,10,,
,12,20000,60001,70000,Standard Used,,F,100,5801.68,4531.99,3751.75,2449.24,,,,,15,,,,,10,,
,12,20000,60001,70000,Standard Used,,G,100,9123.43,7147.18,5928.66,3903.29,,,,,15,,,,,10,,
,12,20000,60001,70000,Standard Used,,H,100,13630.89,10692.11,8883.83,5873.36,,,,,15,,,,,10,,
,12,20000,70001,80000,Standard Used,,B,0,1991.6,1533.98,,,,,,,9,,,,,0,,
,12,20000,70001,80000,Standard Used,,C,100,2579.23,1997.11,1638.31,,,,,,9,,,,,0,,
,12,20000,70001,80000,Standard Used,,D,100,3176.04,2465.75,2028.23,,,,,,9,,,,,0,,
,12,20000,70001,80000,Standard Used,,E,100,4719.25,3679.47,3040.56,1976.98,,,,,9,,,,,0,,
,12,20000,70001,80000,Standard Used,,F,100,6053.77,4730.23,3915.61,2560.96,,,,,9,,,,,0,,
,12,20000,70001,80000,Standard Used,,G,100,9517.32,7456.03,6187.42,4074.88,,,,,9,,,,,0,,
,12,20000,70001,80000,Standard Used,,H,100,14212.88,11150.25,9266.54,6128.84,,,,,9,,,,,0,,
,12,20000,70001,80000,Standard Used,,B,0,2246.5,1734.53,,,,,,,15,,,,,10,,
,12,20000,70001,80000,Standard Used,,C,100,2903.88,2252.66,1851.29,,,,,,15,,,,,10,,
,12,20000,70001,80000,Standard Used,,D,100,3571.52,2776.91,2287.49,,,,,,15,,,,,10,,
,12,20000,70001,80000,Standard Used,,E,100,5297.89,4134.68,3419.95,2230.14,,,,,15,,,,,10,,
,12,20000,70001,80000,Standard Used,,F,100,6790.85,5310.2,4398.88,2883.4,,,,,15,,,,,10,,
,12,20000,70001,80000,Standard Used,,G,100,10665.52,8359.54,6940.34,4577.03,,,,,15,,,,,10,,
,12,20000,70001,80000,Standard Used,,H,100,15918.43,12492.26,10384.97,6874.81,,,,,15,,,,,10,,
,12,20000,80001,90000,Standard Used,,A,0,1596.2,,,,,,,,9,,,,,0,,
,12,20000,80001,90000,Standard Used,,B,0,2282.68,1762.78,,,,,,,9,,,,,0,,
,12,20000,80001,90000,Standard Used,,C,100,2950.87,2288.19,1881.79,,,,,,9,,,,,0,,
,12,20000,80001,90000,Standard Used,,D,100,3628.2,2820.89,2324.8,1499.17,,,,,9,,,,,0,,
,12,20000,80001,90000,Standard Used,,E,100,5380.11,4199.38,3474.45,2266.23,,,,,9,,,,,0,,
,12,20000,80001,90000,Standard Used,,F,100,6895.88,5392.93,4468.44,2928.89,,,,,9,,,,,0,,
,12,20000,80001,90000,Standard Used,,G,100,10828.04,8486.67,7045.97,4647.86,,,,,9,,,,,0,,
,12,20000,80001,90000,Standard Used,,H,100,16160.66,12684.28,10544.29,6981.92,,,,,9,,,,,0,,
,12,20000,80001,90000,Standard Used,,A,0,1804.14,,,,,,,,15,,,,,10,,
,12,20000,80001,90000,Standard Used,,B,0,2572.15,1990.54,,,,,,,15,,,,,10,,
,12,20000,80001,90000,Standard Used,,C,100,3319.62,2578.28,2123.63,,,,,,15,,,,,10,,
,12,20000,80001,90000,Standard Used,,D,100,4077.35,3174.22,2619.23,1695.61,,,,,15,,,,,10,,
,12,20000,80001,90000,Standard Used,,E,100,6037.24,4716.28,3905.35,2553.68,,,,,15,,,,,10,,
,12,20000,80001,90000,Standard Used,,F,100,7732.9,6051.54,5017.37,3295.05,,,,,15,,,,,10,,
,12,20000,80001,90000,Standard Used,,G,100,12131.81,9512.54,7900.83,5218.05,,,,,15,,,,,10,,
,12,20000,80001,90000,Standard Used,,H,100,18097.41,14208.41,11814.38,7829.13,,,,,15,,,,,10,,
,12,20000,90001,100000,Standard Used,,A,0,1689.58,,,,,,,,9,,,,,0,,
,12,20000,90001,100000,Standard Used,,B,100,2410.83,1865.32,1526.64,,,,,,9,,,,,0,,
,12,20000,90001,100000,Standard Used,,C,100,3111.97,2416.33,1987.97,,,,,,9,,,,,0,,
,12,20000,90001,100000,Standard Used,,D,100,3825.92,2976.51,2454.77,1585.22,,,,,9,,,,,0,,
,12,20000,90001,100000,Standard Used,,E,100,5669.34,4428.17,3664.8,2390.71,,,,,9,,,,,0,,
,12,20000,90001,100000,Standard Used,,F,100,7265.63,5682.15,4708.26,3088.17,,,,,9,,,,,0,,
,12,20000,90001,100000,Standard Used,,G,100,11401.03,8938.83,7424.92,4900.48,,,,,9,,,,,0,,
,12,20000,90001,100000,Standard Used,,H,100,17015.57,13356.14,11104.47,7353.51,,,,,9,,,,,0,,
,12,20000,90001,100000,Standard Used,,A,0,1908.6,,,,,,,,15,,,,,10,,
,12,20000,90001,100000,Standard Used,,B,100,2715.5,2105.22,1726.34,,,,,,15,,,,,10,,
,12,20000,90001,100000,Standard Used,,C,100,3499.84,2721.64,2242.44,,,,,,15,,,,,10,,
,12,20000,90001,100000,Standard Used,,D,100,4298.57,3348.28,2764.63,1791.86,,,,,15,,,,,10,,
,12,20000,90001,100000,Standard Used,,E,100,6360.78,4972.27,4118.32,2692.96,,,,,15,,,,,10,,
,12,20000,90001,100000,Standard Used,,F,100,8146.57,6375.1,5285.62,3473.22,,,,,15,,,,,10,,
,12,20000,90001,100000,Standard Used,,G,100,12772.82,10018.39,8324.76,5500.66,,,,,15,,,,,10,,
,12,20000,90001,100000,Standard Used,,H,100,19053.79,14960.02,12441.05,8244.85,,,,,15,,,,,10,,
,12,20000,100001,110000,Standard Used,,A,0,1936.84,,,,,,,,15,,,,,0,,
,12,20000,100001,110000,Standard Used,,B,100,2754.77,2136.12,1752.08,,,,,,15,,,,,0,,
,12,20000,100001,110000,Standard Used,,C,100,3549.85,2760.99,2275.21,,,,,,15,,,,,0,,
,12,20000,100001,110000,Standard Used,,D,100,4359.46,3396.2,2804.6,1818.52,,,,,15,,,,,0,,
,12,20000,100001,110000,Standard Used,,E,100,6449.91,5042.43,4176.76,2731.91,,,,,15,,,,,0,,
,12,20000,100001,110000,Standard Used,,F,100,8260.14,6464.45,5360.05,3522.86,,,,,15,,,,,0,,
,12,20000,100001,110000,Standard Used,,G,100,12949.64,10157.51,8440.74,5578.0,,,,,15,,,,,0,,
,12,20000,100001,110000,Standard Used,,H,100,19316.52,15166.74,12613.34,8359.8,,,,,15,,,,,0,,
,12,20000,110001,120000,Standard Used,,A,0,2184.09,,,,,,,,15,,,,,0,,
,12,20000,110001,120000,Standard Used,,B,100,3098.68,2406.96,1977.51,,,,,,15,,,,,0,,
,12,20000,110001,120000,Standard Used,,C,100,3987.71,3105.66,2562.47,,,,,,15,,,,,0,,
,12,20000,110001,120000,Standard Used,,D,100,4893.01,3815.93,3154.4,2051.81,,,,,15,,,,,0,,
,12,20000,110001,120000,Standard Used,,E,100,7230.47,5656.66,4688.71,3073.14,,,,,15,,,,,0,,
,12,20000,110001,120000,Standard Used,,F,100,9254.57,7246.72,6011.83,3957.53,,,,,15,,,,,0,,
,12,20000,110001,120000,Standard Used,,G,100,14498.26,11376.17,9456.54,6255.55,,,,,15,,,,,0,,
,12,20000,110001,120000,Standard Used,,H,100,21617.46,16977.34,14122.2,9366.0,,,,,15,,,,,0,,
,12,20000,120001,130000,Standard Used,,A,0,2431.38,,,,,,,,15,,,,,0,,
,12,20000,120001,130000,Standard Used,,B,100,3442.6,2677.74,2202.95,,,,,,15,,,,,0,,
,12,20000,120001,130000,Standard Used,,C,100,4425.59,3450.3,2849.72,,,,,,15,,,,,0,,
,12,20000,120001,130000,Standard Used,,D,100,5426.53,4235.66,3504.2,2285.08,,,,,15,,,,,0,,
,12,20000,120001,130000,Standard Used,,E,100,8011.03,6270.92,5200.67,3414.37,,,,,15,,,,,0,,
,12,20000,120001,130000,Standard Used,,F,100,10249.05,8029.0,6663.56,4392.2,,,,,15,,,,,0,,
,12,20000,120001,130000,Standard Used,,G,100,16046.83,12594.84,10472.32,6933.09,,,,,15,,,,,0,,
,12,20000,120001,130000,Standard Used,,H,100,23918.42,18787.91,15631.08,10372.24,,,,,15,,,,,0,,
,12,20000,130001,140000,Standard Used,,A,0,2678.63,,,,,,,,15,,,,,0,,
,12,20000,130001,140000,Standard Used,,B,100,3786.51,2948.57,2428.37,,,,,,15,,,,,0,,
,12,20000,130001,140000,Standard Used,,C,100,4863.43,3794.94,3136.97,,,,,,15,,,,,0,,
,12,20000,130001,140000,Standard Used,,D,100,5960.05,4655.37,3854.0,2518.37,,,,,15,,,,,0,,
,12,20000,130001,140000,Standard Used,,E,100,8791.59,6885.14,5712.61,3755.58,,,,,15,,,,,0,,
,12,20000,130001,140000,Standard Used,,F,100,11243.5,8811.25,7315.37,4826.9,,,,,15,,,,,0,,
,12,20000,130001,140000,Standard Used,,G,100,17595.45,13813.51,11488.14,7610.61,,,,,15,,,,,0,,
,12,20000,130001,140000,Standard Used,,H,100,26219.34,20598.5,17139.94,11378.48,,,,,15,,,,,0,,
,12,20000,140001,150000,Standard Used,,A,0,2925.91,,,,,,,,15,,,,,0,,
,12,20000,140001,150000,Standard Used,,B,100,4130.4,3219.38,2653.82,,,,,,15,,,,,0,,
,12,20000,140001,150000,Standard Used,,C,100,5301.29,4139.6,3424.23,,,,,,15,,,,,0,,
,12,20000,140001,150000,Standard Used,,D,100,6493.58,5075.05,4203.81,2751.65,,,,,15,,,,,0,,
,12,20000,140001,150000,Standard Used,,E,100,9572.14,7499.38,6224.57,4096.77,,,,,15,,,,,0,,
,12,20000,140001,150000,Standard Used,,F,100,12237.99,9593.55,7967.15,5261.55,,,,,15,,,,,0,,
,12,20000,140001,150000,Standard Used,,G,100,19144.06,15032.18,12503.94,8288.14,,,,,15,,,,,0,,
,12,20000,140001,150000,Standard Used,,H,100,28520.31,22409.1,18648.81,12384.72,,,,,15,,,,,0,,
,24,20000,10000,60000,Standard Used,,B,0,1631.0,,,,,,,,9,,,,,0,,
,24,20000,10000,60000,Standard Used,,C,0,2121.61,1636.49,,,,,,,9,,,,,0,,
,24,20000,10000,60000,Standard Used,,D,100,2617.72,2026.4,1662.11,,,,,,9,,,,,0,,
,24,20000,10000,60000,Standard Used,,E,100,3902.81,3036.92,2506.02,1620.0,,,,,9,,,,,0,,
,24,20000,10000,60000,Standard Used,,F,100,5013.98,3911.94,3234.62,2105.12,,,,,9,,,,,0,,
,24,20000,10000,60000,Standard Used,,G,100,7895.39,6180.08,5123.81,3366.42,,,,,9,,,,,0,,
,24,20000,10000,60000,Standard Used,,H,100,11805.59,9257.35,7688.52,5076.22,,,,,9,,,,,0,,
,24,20000,10000,60000,Standard Used,,B,0,1843.08,,,,,,,,15,,,,,10,,
,24,20000,10000,60000,Standard Used,,C,0,2391.92,1849.23,,,,,,,15,,,,,10,,
,24,20000,10000,60000,Standard Used,,D,100,2946.9,2285.43,1877.89,,,,,,15,,,,,10,,
,24,20000,10000,60000,Standard Used,,E,100,4384.55,3415.88,2822.0,1830.76,,,,,15,,,,,10,,
,24,20000,10000,60000,Standard Used,,F,100,5627.65,4394.77,3637.05,2373.49,,,,,15,,,,,10,,
,24,20000,10000,60000,Standard Used,,G,100,8851.03,6932.18,5750.51,3784.47,,,,,15,,,,,10,,
,24,20000,10000,60000,Standard Used,,H,100,13225.41,10374.66,8619.66,5697.27,,,,,15,,,,,10,,
,24,20000,60001,70000,Standard Used,,B,0,2123.43,1636.49,,,,,,,9,,,,,0,,
,24,20000,60001,70000,Standard Used,,C,100,2745.84,2128.92,1748.16,,,,,,9,,,,,0,,
,24,20000,60001,70000,Standard Used,,D,100,3379.25,2626.85,2161.85,,,,,,9,,,,,0,,
,24,20000,60001,70000,Standard Used,,E,100,5015.82,3913.79,3236.44,2106.94,,,,,9,,,,,0,,
,24,20000,60001,70000,Standard Used,,F,100,6432.72,5028.63,4164.57,2725.68,,,,,9,,,,,0,,
,24,20000,60001,70000,Standard Used,,G,100,10106.77,7919.2,6573.68,4333.0,,,,,9,,,,,0,,
,24,20000,60001,70000,Standard Used,,H,100,15089.74,11840.4,9841.32,6513.28,,,,,9,,,,,0,,
,24,20000,60001,70000,Standard Used,,B,0,2393.98,1849.23,,,,,,,15,,,,,10,,
,24,20000,60001,70000,Standard Used,,C,100,3090.23,2400.11,1974.13,,,,,,15,,,,,10,,
,24,20000,60001,70000,Standard Used,,D,100,3798.82,2957.13,2436.97,,,,,,15,,,,,10,,
,24,20000,60001,70000,Standard Used,,E,100,5629.69,4396.83,3639.11,2375.51,,,,,15,,,,,10,,
,24,20000,60001,70000,Standard Used,,F,100,7214.77,5644.02,4677.41,3067.74,,,,,15,,,,,10,,
,24,20000,60001,70000,Standard Used,,G,100,11324.95,8877.69,7372.46,4865.8,,,,,15,,,,,10,,
,24,20000,60001,70000,Standard Used,,H,100,16899.41,13264.34,11028.01,7304.85,,,,,15,,,,,10,,
